index,question,correct_answer_letter,correct_answer_context,returned_answer,answer_judgment,context_judgment,context_extraction
80,"Question: Zgodnie z Kodeksem rodzinnym i opiekuñczym, s¹d orzeka o zniesieniu separacji: 
    
            a) na zgodne ¿¹danie ma³¿onków,
            b) na wniosek jednego z ma³¿onków, nawet jeœli drugi ma³¿onek nie ustosunkuje siê do wniosku w zakreœlonym przez s¹d terminie,
            c) na wniosek jednego z ma³¿onków, nawet jeœli drugi ma³¿onek sprzeciwi siê wnioskowi w zakreœlonym przez s¹d terminie.
            ",A,art. 616 § 1 k.r. i o. ,"OdpowiedŸ: a) na zgodne ¿¹danie ma³¿onków.

Wyjaœnienie: Zgodnie z Kodeksem rodzinnym i opiekuñczym, s¹d mo¿e orzec o zniesieniu separacji tylko na zgodne ¿¹danie ma³¿onków. Oznacza to, ¿e oboje ma³¿onkowie musz¹ wyraziæ wolê zniesienia separacji, aby s¹d móg³ podj¹æ tak¹ decyzjê. Separacja jest stanem prawnym, który wymaga zgody obu stron na jego zakoñczenie, co ma na celu zapewnienie, ¿e decyzja o powrocie do wspólnego po¿ycia jest wspólna i przemyœlana.

Podstawa prawna: Kodeks rodzinny i opiekuñczy, art. 616.",True,True,[616]
81,"Question: Zgodnie z Kodeksem rodzinnym i opiekuñczym, obowi¹zek alimentacyjny: 
    
            a) nie przechodzi na spadkobierców zobowi¹zanego,
            b) przechodzi na spadkobierców zobowi¹zanego,
            c) przechodzi na spadkobierców zobowi¹zanego, którzy dziedzicz¹ po zobowi¹zanym na podstawie ustawy.
            ",A,art. 139 k.r. i o. ,"OdpowiedŸ: a) nie przechodzi na spadkobierców zobowi¹zanego.

Wyjaœnienie: Zgodnie z Kodeksem rodzinnym i opiekuñczym, obowi¹zek alimentacyjny jest obowi¹zkiem osobistym i nie przechodzi na spadkobierców zobowi¹zanego. Oznacza to, ¿e po œmierci osoby zobowi¹zanej do p³acenia alimentów, jej spadkobiercy nie s¹ zobowi¹zani do kontynuowania p³acenia alimentów z w³asnych œrodków. Obowi¹zek alimentacyjny wygasa wraz ze œmierci¹ zobowi¹zanego.

Podstawa prawna: Kodeks rodzinny i opiekuñczy, art. 136, który stanowi, ¿e obowi¹zek alimentacyjny wygasa z chwil¹ œmierci zobowi¹zanego.",True,False,[136]
82,"Question: Zgodnie z ustaw¹ o przeciwdzia³aniu nadmiernym opóŸnieniom w transakcjach handlowych, je¿eli strony transakcji handlowej przewidzia³y w umowie zbadanie towaru lub us³ugi celem potwierdzenia zgodnoœci towaru lub us³ugi z umow¹, ustalony w umowie termin tego badania: 
    
            a) nie mo¿e byæ nieuczciwy wobec wierzyciela i nie mo¿e przekraczaæ 14 dni, licz¹c od dnia otrzymania towaru lub us³ugi,
            b) nie mo¿e byæ ra¿¹co nieuczciwy wobec wierzyciela i nie mo¿e przekraczaæ 30 dni, licz¹c od dnia otrzymania towaru lub us³ugi,
            c) nie mo¿e byæ nieuczciwy wobec wierzyciela i nie mo¿e przekraczaæ 3 miesiêcy, licz¹c od dnia otrzymania towaru lub us³ugi.
            ",B,art. 9 ust. 1 ustawy z dnia 8 marca 2013 r. o przeciwdzia³aniu nadmiernym opóŸnieniom w transakcjach handlowych ,"OdpowiedŸ poprawna to: **b) nie mo¿e byæ ra¿¹co nieuczciwy wobec wierzyciela i nie mo¿e przekraczaæ 30 dni, licz¹c od dnia otrzymania towaru lub us³ugi.**

**Wyjaœnienie:**

Zgodnie z ustaw¹ z dnia 8 marca 2013 r. o przeciwdzia³aniu nadmiernym opóŸnieniom w transakcjach handlowych, je¿eli strony transakcji handlowej przewidzia³y w umowie zbadanie towaru lub us³ugi celem potwierdzenia zgodnoœci towaru lub us³ugi z umow¹, to termin tego badania nie mo¿e byæ ra¿¹co nieuczciwy wobec wierzyciela i nie mo¿e przekraczaæ 30 dni, licz¹c od dnia otrzymania towaru lub us³ugi. 

Przepis ten ma na celu ochronê wierzycieli przed nadmiernym wyd³u¿aniem terminów p³atnoœci przez d³u¿ników, co mog³oby prowadziæ do nieuczciwych praktyk handlowych. Ustalenie maksymalnego terminu na 30 dni ma zapewniæ, ¿e proces weryfikacji towaru lub us³ugi nie bêdzie nieuzasadnionym pretekstem do opóŸniania p³atnoœci.

**Podstawa prawna:**

Ustawa z dnia 8 marca 2013 r. o przeciwdzia³aniu nadmiernym opóŸnieniom w transakcjach handlowych, art. 7 ust. 2.",True,False,[7]
83,"Question: Zgodnie z ustaw¹ o zastawie rejestrowym i rejestrze zastawów, zastawem rejestrowym mo¿na zabezpieczyæ: 
    
            a) wierzytelnoœæ niepieniê¿n¹,
            b) wierzytelnoœæ pieniê¿n¹ wyra¿on¹ wy³¹cznie w pieni¹dzu polskim i wierzytelnoœæ niepieniê¿n¹,
            c) wierzytelnoœæ pieniê¿n¹ wyra¿on¹ w pieni¹dzu polskim lub walucie obcej
            ",C,art. 5 ustawy z dnia 6 grudnia 1996 r. o zastawie rejestrowym i rejestrze zastawów ,"OdpowiedŸ poprawna: c) wierzytelnoœæ pieniê¿n¹ wyra¿on¹ w pieni¹dzu polskim lub walucie obcej

Wyjaœnienie: Zgodnie z ustaw¹ z dnia 6 grudnia 1996 r. o zastawie rejestrowym i rejestrze zastawów, zastaw rejestrowy mo¿e zabezpieczaæ wierzytelnoœci pieniê¿ne, które mog¹ byæ wyra¿one zarówno w pieni¹dzu polskim, jak i w walucie obcej. Ustawa ta nie ogranicza mo¿liwoœci zabezpieczania wierzytelnoœci wy³¹cznie do polskiej waluty, co oznacza, ¿e wierzytelnoœci mog¹ byæ wyra¿one równie¿ w innych walutach.

Podstawa prawna: Art. 1 ust. 1 ustawy o zastawie rejestrowym i rejestrze zastawów, który stanowi, ¿e zastaw rejestrowy mo¿e zabezpieczaæ wierzytelnoœci pieniê¿ne, nie precyzuj¹c ograniczeñ co do waluty, w jakiej te wierzytelnoœci s¹ wyra¿one.",True,True,[1]
84,"Question: Zgodnie z ustaw¹ o zastawie rejestrowym i rejestrze zastawów, zastaw rejestrowy wygasa i podlega wykreœleniu z rejestru zastawów: 
    
            a) w ka¿dym przypadku po up³ywie piêciu lat od chwili wpisu,
            b) w ka¿dym przypadku po up³ywie dziesiêciu lat od chwili wpisu,
            c) po up³ywie dwudziestu lat od chwili wpisu, chyba ¿e strony postanowi¹ o utrzymaniu zastawu na czas dalszy, nie d³u¿szy ni¿ dziesiêæ lat, i do rejestru zastawów zostanie z³o¿ona zmiana umowy zastawniczej.
            ",C,art. 18a ustawy z dnia 6 grudnia 1996 r. o zastawie rejestrowym i rejestrze zastawów ,"OdpowiedŸ poprawna to: c) po up³ywie dwudziestu lat od chwili wpisu, chyba ¿e strony postanowi¹ o utrzymaniu zastawu na czas dalszy, nie d³u¿szy ni¿ dziesiêæ lat, i do rejestru zastawów zostanie z³o¿ona zmiana umowy zastawniczej.

Wyjaœnienie: Zgodnie z ustaw¹ z dnia 6 grudnia 1996 r. o zastawie rejestrowym i rejestrze zastawów, zastaw rejestrowy wygasa po up³ywie dwudziestu lat od chwili wpisu do rejestru zastawów. Jednak¿e, strony mog¹ postanowiæ o przed³u¿eniu tego okresu na czas dalszy, nie d³u¿szy ni¿ dziesiêæ lat, pod warunkiem z³o¿enia do rejestru zastawów zmiany umowy zastawniczej. 

Podstawa prawna: Art. 13 ust. 1 i 2 ustawy o zastawie rejestrowym i rejestrze zastawów.",True,False,[13]
85,"Question: Zgodnie z ustaw¹ o Krajowym Rejestrze S¹dowym, Krajowy Rejestr S¹dowy sk³ada siê miêdzy innymi z: 
    
            a) rejestru d³u¿ników niewyp³acalnych,
            b) krajowego rejestru zad³u¿onych,
            c) centralnego rejestru beneficjentów rzeczywistych.
            ",A,art. 1 ust. 2 pkt 3 ustawy z dnia 20 sierpnia 1997 r. o Krajowym Rejestrze S¹dowym ,"Poprawna odpowiedŸ to: a) rejestru d³u¿ników niewyp³acalnych.

Wyjaœnienie: Krajowy Rejestr S¹dowy (KRS) jest rejestrem publicznym, który sk³ada siê z trzech g³ównych rejestrów: rejestru przedsiêbiorców, rejestru stowarzyszeñ, innych organizacji spo³ecznych i zawodowych, fundacji oraz samodzielnych publicznych zak³adów opieki zdrowotnej, a tak¿e rejestru d³u¿ników niewyp³acalnych. Rejestr d³u¿ników niewyp³acalnych jest jednym z elementów KRS, który zawiera informacje o osobach fizycznych i prawnych, które s¹ niewyp³acalne.

Podstawa prawna: Zgodnie z art. 4 ust. 1 pkt 3 ustawy z dnia 20 sierpnia 1997 r. o Krajowym Rejestrze S¹dowym (Dz.U. z 2021 r. poz. 112), Krajowy Rejestr S¹dowy sk³ada siê z rejestru d³u¿ników niewyp³acalnych. 

Pozosta³e opcje, tj. krajowy rejestr zad³u¿onych oraz centralny rejestr beneficjentów rzeczywistych, nie s¹ czêœci¹ Krajowego Rejestru S¹dowego. Krajowy Rejestr Zad³u¿onych jest odrêbnym rejestrem, który zosta³ wprowadzony ustaw¹ z dnia 6 grudnia 2018 r. o Krajowym Rejestrze Zad³u¿onych, a Centralny Rejestr Beneficjentów Rzeczywistych jest prowadzony na podstawie ustawy z dnia 1 marca 2018 r. o przeciwdzia³aniu praniu pieniêdzy oraz finansowaniu terroryzmu.",True,False,[4]
86,"Question: Zgodnie z ustaw¹ o Krajowym Rejestrze S¹dowym, wpisy do Krajowego Rejestru S¹dowego podlegaj¹, o ile ustawa nie stanowi inaczej, obowi¹zkowi og³oszenia: 
    
            a) w Monitorze Polskim,
            b) w Monitorze S¹dowym i Gospodarczym,
            c) w Dzienniku Urzêdowym Ministra Sprawiedliwoœci.
            ",B,art. 13 ust. 1 ustawy z dnia 20 sierpnia 1997 r. o Krajowym Rejestrze S¹dowym ,"OdpowiedŸ: b) w Monitorze S¹dowym i Gospodarczym.

Wyjaœnienie: Zgodnie z ustaw¹ o Krajowym Rejestrze S¹dowym, wpisy do Krajowego Rejestru S¹dowego (KRS) podlegaj¹ obowi¹zkowi og³oszenia w Monitorze S¹dowym i Gospodarczym. Monitor S¹dowy i Gospodarczy jest oficjalnym publikatoriem, w którym og³aszane s¹ m.in. wpisy do KRS, co ma na celu zapewnienie jawnoœci i dostêpnoœci informacji o podmiotach wpisanych do rejestru.

Podstawa prawna: Zgodnie z art. 13 ust. 1 ustawy z dnia 20 sierpnia 1997 r. o Krajowym Rejestrze S¹dowym (Dz.U. z 2023 r. poz. 168), wpisy do rejestru podlegaj¹ og³oszeniu w Monitorze S¹dowym i Gospodarczym, chyba ¿e ustawa stanowi inaczej.",True,True,[13]
87,"Question: Zgodnie z ustaw¹ – Prawo restrukturyzacyjne, przepisy tej ustawy stosuje siê miêdzy innymi do: 
    
            a) funduszy inwestycyjnych,
            b) banków krajowych,
            c) wspólników osobowych spó³ek handlowych ponosz¹cych odpowiedzialnoœæ za zobowi¹zania spó³ki bez ograniczenia ca³ym swoim maj¹tkiem.
            ",C,art. 4 ust. 1 pkt 3 ustawy z dnia 15 maja 2015 r. – Prawo restrukturyzacyjne ,"Poprawna odpowiedŸ to: b) banków krajowych.

Wyjaœnienie:

Ustawa z dnia 15 maja 2015 r. – Prawo restrukturyzacyjne reguluje kwestie zwi¹zane z restrukturyzacj¹ przedsiêbiorstw, w tym równie¿ banków krajowych. Zgodnie z art. 4 ust. 1 pkt 2 tej ustawy, przepisy ustawy stosuje siê do banków krajowych, co oznacza, ¿e banki krajowe mog¹ korzystaæ z procedur restrukturyzacyjnych przewidzianych w tej ustawie. 

Fundusze inwestycyjne (odpowiedŸ a) oraz wspólnicy osobowych spó³ek handlowych (odpowiedŸ c) nie s¹ bezpoœrednio wymienieni jako podmioty, do których stosuje siê przepisy Prawa restrukturyzacyjnego. W przypadku wspólników osobowych spó³ek handlowych, odpowiedzialnoœæ za zobowi¹zania spó³ki jest regulowana innymi przepisami, a nie bezpoœrednio przez Prawo restrukturyzacyjne.

Podstawa prawna: Ustawa z dnia 15 maja 2015 r. – Prawo restrukturyzacyjne, art. 4 ust. 1 pkt 2.",False,True,[4]
88,"Question: Zgodnie z ustaw¹ – Prawo upad³oœciowe, sprawy o og³oszenie upad³oœci przedsiêbiorców rozpoznaje w pierwszej instancji: 
    
            a) s¹d upad³oœciowy, którym jest s¹d rejonowy – s¹d gospodarczy, w sk³adzie jednego sêdziego zawodowego,
            b) s¹d upad³oœciowy, którym jest s¹d rejonowy – s¹d gospodarczy, w sk³adzie trzech sêdziów zawodowych,
            c) s¹d upad³oœciowy, którym jest s¹d okrêgowy – s¹d gospodarczy, w sk³adzie jednego sêdziego zawodowego i dwóch ³awników.
            ",B,art. 18 ustawy z dnia 28 lutego 2003 r. – Prawo upad³oœciowe ,"OdpowiedŸ poprawna to: a) s¹d upad³oœciowy, którym jest s¹d rejonowy – s¹d gospodarczy, w sk³adzie jednego sêdziego zawodowego.

Wyjaœnienie: Zgodnie z ustaw¹ z dnia 28 lutego 2003 r. – Prawo upad³oœciowe, sprawy o og³oszenie upad³oœci przedsiêbiorców rozpoznaje s¹d rejonowy – s¹d gospodarczy. W pierwszej instancji sprawy te rozpoznaje s¹d w sk³adzie jednego sêdziego zawodowego. Jest to zgodne z ogóln¹ zasad¹, ¿e s¹dy rejonowe rozpoznaj¹ sprawy w sk³adzie jednego sêdziego, chyba ¿e przepisy szczególne stanowi¹ inaczej.

Podstawa prawna: Art. 18 ust. 1 ustawy z dnia 28 lutego 2003 r. – Prawo upad³oœciowe (Dz.U. z 2022 r. poz. 1520, z póŸn. zm.).",False,True,[18]
89,"Question: Zgodnie z ustaw¹ – Prawo upad³oœciowe, dat¹ upad³oœci jest data: 
    
            a) z³o¿enia wniosku o og³oszenie upad³oœci,
            b) wydania wyroku w sprawie og³oszenia upad³oœci, a w wypadku wydania wyroku w sprawie og³oszenia upad³oœci po ponownym rozpoznaniu sprawy w nastêpstwie uchylenia wyroku przez s¹d drugiej instancji – data wydania ponownego wyroku o og³oszeniu upad³oœci,
            c) wydania postanowienia o og³oszeniu upad³oœci, a w przypadku wydania postanowienia o og³oszeniu upad³oœci po ponownym rozpoznaniu sprawy w nastêpstwie uchylenia postanowienia przez s¹d drugiej instancji – data wydania pierwszego postanowienia o og³oszeniu upad³oœci.
            ",C,art. 52 ustawy z dnia 28 lutego 2003 r. – Prawo upad³oœciowe ,"OdpowiedŸ poprawna to: c) wydania postanowienia o og³oszeniu upad³oœci, a w przypadku wydania postanowienia o og³oszeniu upad³oœci po ponownym rozpoznaniu sprawy w nastêpstwie uchylenia postanowienia przez s¹d drugiej instancji – data wydania pierwszego postanowienia o og³oszeniu upad³oœci.

Wyjaœnienie: Zgodnie z ustaw¹ – Prawo upad³oœciowe, dat¹ upad³oœci jest data wydania postanowienia o og³oszeniu upad³oœci. Jest to moment, w którym s¹d formalnie stwierdza stan upad³oœci d³u¿nika. W przypadku, gdy postanowienie to zostanie uchylone przez s¹d drugiej instancji i sprawa zostanie ponownie rozpoznana, za datê upad³oœci uznaje siê datê wydania pierwszego postanowienia o og³oszeniu upad³oœci. 

Podstawa prawna: Art. 51 ustawy z dnia 28 lutego 2003 r. – Prawo upad³oœciowe (Dz.U. z 2022 r. poz. 1520, z póŸn. zm.).",True,False,[51]
90,"Question: Zgodnie z ustaw¹ o prawach konsumenta, je¿eli przepisy odrêbne nie stanowi¹ inaczej, przedsiêbiorca jest obowi¹zany udzieliæ odpowiedzi na reklamacjê konsumenta: 
    
            a) w terminie 7 dni od dnia jej otrzymania,
            b) w terminie 14 dni od dnia jej otrzymania,
            c) w terminie 21 dni od dnia jej otrzymania.
            ",B,art. 7a ust. 1 ustawy z dnia 30 maja 2014 r. o prawach konsumenta ,"OdpowiedŸ poprawna to: b) w terminie 14 dni od dnia jej otrzymania.

Wyjaœnienie: Zgodnie z ustaw¹ z dnia 30 maja 2014 r. o prawach konsumenta, przedsiêbiorca ma obowi¹zek udzielenia odpowiedzi na reklamacjê konsumenta w terminie 14 dni od dnia jej otrzymania. Je¿eli przedsiêbiorca nie udzieli odpowiedzi w tym terminie, uwa¿a siê, ¿e uzna³ reklamacjê za uzasadnion¹.

Podstawa prawna: Art. 7a ust. 1 ustawy o prawach konsumenta.",True,True,[7]
91,"Question: Zgodnie z ustaw¹ – Prawo przedsiêbiorców, spó³ka kapita³owa w organizacji przed wpisem do rejestru przedsiêbiorców: 
    
            a) nie mo¿e podj¹æ dzia³alnoœci gospodarczej,
            b) mo¿e podj¹æ dzia³alnoœæ gospodarcz¹,
            c) nie mo¿e podj¹æ dzia³alnoœci gospodarczej, chyba ¿e s¹d rejestrowy wyrazi na to zgodê.
            ",B,art. 17 ust. 3 ustawy z dnia 6 marca 2018 r. – Prawo przedsiêbiorców ,"OdpowiedŸ: b) mo¿e podj¹æ dzia³alnoœæ gospodarcz¹.

Wyjaœnienie: Zgodnie z ustaw¹ – Prawo przedsiêbiorców, spó³ka kapita³owa w organizacji, czyli spó³ka z ograniczon¹ odpowiedzialnoœci¹ w organizacji lub spó³ka akcyjna w organizacji, mo¿e podejmowaæ dzia³alnoœæ gospodarcz¹ przed wpisem do rejestru przedsiêbiorców. Spó³ka w organizacji ma zdolnoœæ prawn¹ i mo¿e nabywaæ prawa, zaci¹gaæ zobowi¹zania, pozywaæ i byæ pozywana. Dzia³alnoœæ gospodarcza mo¿e byæ prowadzona od momentu zawarcia umowy spó³ki (w przypadku spó³ki z o.o.) lub zawi¹zania spó³ki (w przypadku spó³ki akcyjnej), a nie dopiero od momentu wpisu do rejestru.

Podstawa prawna: Kodeks spó³ek handlowych, art. 11 § 1, który stanowi, ¿e spó³ka z ograniczon¹ odpowiedzialnoœci¹ w organizacji oraz spó³ka akcyjna w organizacji mog¹ we w³asnym imieniu nabywaæ prawa, w tym w³asnoœæ nieruchomoœci i inne prawa rzeczowe, zaci¹gaæ zobowi¹zania, pozywaæ i byæ pozywane.",True,False,[11]
92,"Question: Zgodnie z ustaw¹ – Prawo przedsiêbiorców, w okresie zawieszenia wykonywania dzia³alnoœci gospodarczej przedsiêbiorca: 
    
            a) mo¿e zbywaæ w³asne œrodki trwa³e i wyposa¿enie,
            b) nie mo¿e zostaæ poddany kontroli na zasadach przewidzianych dla przedsiêbiorców wykonuj¹cych dzia³alnoœæ gospodarcz¹,
            c) nie mo¿e przyjmowaæ nale¿noœci
            ",A,art. 25 ust. 2 pkt 3 ustawy z dnia 6 marca 2018 r. – Prawo przedsiêbiorców ,"OdpowiedŸ poprawna to: a) mo¿e zbywaæ w³asne œrodki trwa³e i wyposa¿enie.

Wyjaœnienie: Zgodnie z ustaw¹ z dnia 6 marca 2018 r. – Prawo przedsiêbiorców, w okresie zawieszenia wykonywania dzia³alnoœci gospodarczej przedsiêbiorca ma prawo do zbywania w³asnych œrodków trwa³ych i wyposa¿enia. Jest to jeden z wyj¹tków, które pozwalaj¹ przedsiêbiorcy na pewne dzia³ania mimo zawieszenia dzia³alnoœci. Przedsiêbiorca nie mo¿e natomiast wykonywaæ czynnoœci zwi¹zanych z bie¿¹c¹ dzia³alnoœci¹ gospodarcz¹, ale zbywanie œrodków trwa³ych i wyposa¿enia jest dozwolone, poniewa¿ nie jest to uznawane za kontynuacjê dzia³alnoœci.

Podstawa prawna: Art. 25 ust. 2 pkt 1 ustawy z dnia 6 marca 2018 r. – Prawo przedsiêbiorców.",True,True,[25]
93,"Question: Zgodnie z Kodeksem spó³ek handlowych, spó³kami osobowymi s¹: 
    
            a) spó³ka jawna, spó³ka partnerska, spó³ka cywilna i spó³ka komandytowa,
            b) spó³ka jawna, prosta spó³ka akcyjna, spó³ka komandytowo-akcyjna i spó³ka komandytowa,
            c) spó³ka jawna, spó³ka partnerska, spó³ka komandytowa i spó³ka komandytowo- akcyjna.
            ",C,art. 4 § 1 pkt 1 k.s.h. ,"OdpowiedŸ poprawna: c) spó³ka jawna, spó³ka partnerska, spó³ka komandytowa i spó³ka komandytowo-akcyjna.

Wyjaœnienie: Zgodnie z Kodeksem spó³ek handlowych, spó³kami osobowymi s¹ spó³ka jawna, spó³ka partnerska, spó³ka komandytowa oraz spó³ka komandytowo-akcyjna. Spó³ki osobowe charakteryzuj¹ siê tym, ¿e ich dzia³alnoœæ opiera siê na osobistej wspó³pracy wspólników, a odpowiedzialnoœæ za zobowi¹zania spó³ki jest solidarna i nieograniczona, z wyj¹tkiem spó³ki komandytowej i komandytowo-akcyjnej, gdzie odpowiedzialnoœæ niektórych wspólników jest ograniczona.

Podstawa prawna: Kodeks spó³ek handlowych, art. 4 § 1 pkt 1, który definiuje spó³ki osobowe jako spó³kê jawn¹, spó³kê partnersk¹, spó³kê komandytow¹ i spó³kê komandytowo-akcyjn¹.",True,True,[4]
94,"Question: Zgodnie z Kodeksem spó³ek handlowych, spó³ka z ograniczon¹ odpowiedzialnoœci¹ w organizacji mo¿e we w³asnym imieniu: 
    
            a) nabywaæ prawa, ale bez prawa w³asnoœci nieruchomoœci, zaci¹gaæ zobowi¹zania, pozywaæ i byæ pozywana,
            b) nabywaæ prawa, w tym w³asnoœæ nieruchomoœci i inne prawa rzeczowe, zaci¹gaæ zobowi¹zania, pozywaæ i byæ pozywana,
            c) nabywaæ prawa, w tym w³asnoœæ nieruchomoœci i inne prawa rzeczowe, zaci¹gaæ zobowi¹zania, mo¿e byæ pozywana, ale do czasu wpisu spó³ki do rejestru przedsiêbiorców nie mo¿e pozywaæ.
            ",B,art. 11 § 1 w zw. z art. 161 § 1 k.s.h. ,"OdpowiedŸ: b) nabywaæ prawa, w tym w³asnoœæ nieruchomoœci i inne prawa rzeczowe, zaci¹gaæ zobowi¹zania, pozywaæ i byæ pozywana.

Wyjaœnienie: Zgodnie z Kodeksem spó³ek handlowych, spó³ka z ograniczon¹ odpowiedzialnoœci¹ w organizacji ma zdolnoœæ prawn¹ i zdolnoœæ do czynnoœci prawnych. Oznacza to, ¿e mo¿e nabywaæ prawa, w tym w³asnoœæ nieruchomoœci i inne prawa rzeczowe, zaci¹gaæ zobowi¹zania, a tak¿e pozywaæ i byæ pozywana. Spó³ka w organizacji dzia³a przez swoje organy lub pe³nomocników. 

Podstawa prawna: Zgodnie z art. 11 § 1 Kodeksu spó³ek handlowych, spó³ka z ograniczon¹ odpowiedzialnoœci¹ w organizacji mo¿e we w³asnym imieniu nabywaæ prawa, w tym w³asnoœæ nieruchomoœci i inne prawa rzeczowe, zaci¹gaæ zobowi¹zania, pozywaæ i byæ pozywana.",True,True,[11]
95,"Question: Zgodnie z Kodeksem spó³ek handlowych, umowa spó³ki jawnej mo¿e przewidywaæ: 
    
            a) ¿e wspólnik jest pozbawiony prawa reprezentowania spó³ki albo ¿e jest uprawniony do jej reprezentowania tylko ³¹cznie z innym wspólnikiem lub prokurentem,
            b) ograniczenie prawa wspólnika do osobistego zasiêgania informacji o stanie maj¹tku i interesów spó³ki oraz umowne ograniczenie prawa do osobistego przegl¹dania ksi¹g i dokumentów spó³ki,
            c) wy³¹czenie prawa wspólnika do ¿¹dania rozwi¹zania spó³ki przez s¹d z wa¿nych powodów.
            ",A,art. 30 § 1 k.s.h. ,"OdpowiedŸ: a) ¿e wspólnik jest pozbawiony prawa reprezentowania spó³ki albo ¿e jest uprawniony do jej reprezentowania tylko ³¹cznie z innym wspólnikiem lub prokurentem.

Wyjaœnienie: Zgodnie z Kodeksem spó³ek handlowych, umowa spó³ki jawnej mo¿e przewidywaæ ró¿ne zasady dotycz¹ce reprezentacji spó³ki przez wspólników. Artyku³ 30 Kodeksu spó³ek handlowych stanowi, ¿e ka¿dy wspólnik ma prawo reprezentowaæ spó³kê, chyba ¿e umowa spó³ki stanowi inaczej. Umowa mo¿e przewidywaæ, ¿e wspólnik jest pozbawiony prawa reprezentowania spó³ki albo ¿e jest uprawniony do jej reprezentowania tylko ³¹cznie z innym wspólnikiem lub prokurentem. 

Natomiast odpowiedzi b) i c) dotycz¹ kwestii, które nie mog¹ byæ ograniczone umow¹ spó³ki jawnej. Wspólnik ma prawo do informacji o stanie maj¹tku i interesów spó³ki oraz do przegl¹dania ksi¹g i dokumentów, a tak¿e prawo do ¿¹dania rozwi¹zania spó³ki przez s¹d z wa¿nych powodów, co jest chronione przepisami prawa.

Podstawa prawna: Kodeks spó³ek handlowych, art. 30.",True,True,[30]
96,"Question: Zgodnie z Kodeksem spó³ek handlowych, w przypadku utraty przez partnera spó³ki partnerskiej uprawnieñ do wykonywania wolnego zawodu, powinien on wyst¹piæ ze spó³ki: 
    
            a) na ¿¹danie któregokolwiek z pozosta³ych partnerów,
            b) jeœli nie uzyska ponownie uprawnieñ w okresie 3 lat od ich utraty,
            c) najpóŸniej z koñcem roku obrotowego, w którym utraci³ prawo wykonywania wolnego zawodu.
            ",C,art. 100 § 1 k.s.h. ,"OdpowiedŸ: a) na ¿¹danie któregokolwiek z pozosta³ych partnerów.

Wyjaœnienie: Zgodnie z Kodeksem spó³ek handlowych, w przypadku utraty przez partnera spó³ki partnerskiej uprawnieñ do wykonywania wolnego zawodu, partner ten powinien wyst¹piæ ze spó³ki na ¿¹danie któregokolwiek z pozosta³ych partnerów. Jest to zwi¹zane z faktem, ¿e spó³ka partnerska jest form¹ prawn¹ przeznaczon¹ dla osób wykonuj¹cych wolne zawody, a utrata uprawnieñ do wykonywania takiego zawodu uniemo¿liwia dalsze pe³nienie roli partnera w spó³ce.

Podstawa prawna: Art. 98 pkt 2 Kodeksu spó³ek handlowych (Dz.U. 2000 nr 94 poz. 1037 z póŸn. zm.). Zgodnie z tym przepisem, w przypadku utraty przez partnera uprawnieñ do wykonywania wolnego zawodu, ka¿dy z pozosta³ych partnerów mo¿e ¿¹daæ jego wyst¹pienia ze spó³ki.",False,False,[98]
97,"Question: Zgodnie z Kodeksem spó³ek handlowych, spó³ka komandytowo-akcyjna powstaje z chwil¹: 
    
            a) zawarcia umowy,
            b) wpisu do rejestru przedsiêbiorców,
            c) z³o¿enia wszystkich wymaganych prawem dokumentów do s¹du rejestrowego.
            ",B,art. 134 § 1 k.s.h. ,"OdpowiedŸ: b) wpisu do rejestru przedsiêbiorców.

Wyjaœnienie: Zgodnie z Kodeksem spó³ek handlowych, spó³ka komandytowo-akcyjna powstaje z chwil¹ wpisu do rejestru przedsiêbiorców. Jest to zasada ogólna dotycz¹ca powstawania spó³ek handlowych, które uzyskuj¹ osobowoœæ prawn¹ z chwil¹ wpisu do rejestru. Wpis do rejestru przedsiêbiorców jest momentem, w którym spó³ka zaczyna istnieæ jako podmiot prawny.

Podstawa prawna: Zgodnie z art. 126 § 1 Kodeksu spó³ek handlowych, do spó³ki komandytowo-akcyjnej stosuje siê odpowiednio przepisy dotycz¹ce spó³ki komandytowej, a w zakresie nieuregulowanym przepisy dotycz¹ce spó³ki akcyjnej. Z kolei art. 12 Kodeksu spó³ek handlowych stanowi, ¿e spó³ka handlowa powstaje z chwil¹ wpisu do rejestru.",True,False,"[126, 12]"
